source,target
"i like to watch movies . # i am a mother of 5 . # i like to draw . # i like to do crafts . # i like all types of music . CC  SS hello there ! how are you ? # i am fine my 5 kids are driving me crazy ! # oh golly that is a lot of kids ! my two daughters are more than enough ! # we spend a lot of time watching movies and i do love that part # that sounds nice ! we spend a lot of time shopping of course ! # i love to shop . i love to go to the craft store . i love crafts # crafts are fun ! i remodel homes , which is like giant crafts ! # that is so cool . i love to draw things as well # i also hunt , specifically with a bow . # that is cool also . i love music and all types . # music is so great . do you like holidays ? # i love new years it the worlds greatest do over # halloween is my favorite . and its so soon ! # yes in less that 2 weeks all the kids will be minions # what great costumes ! that is perfect ! # 
","i love to see them go .  \# i love to see them go .  .
"
"i am a freelance writer . # my favorite type of music is metal . # i love working out . # i currently am engaged to my high school boyfriend . # my parents live in kentucky . CC  SS 
","hi , how the weather affected her . \# hi , how the weather affected his mood .
"
"i do not like my reputation . # i have a harsh inner critic . # i want to move . # i wish i could take back a mistake . CC  SS i work out daily to stay fit and look good how about you # 
","i am not a big fan of working out , i. e . \# i am not a big fan of working out , i. e
"
"i am a freelance writer . # my favorite type of music is metal . # i love working out . # i currently am engaged to my high school boyfriend . # my parents live in kentucky . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # 
","i do nope .  . \# i do nope . 
"
"i do not like my reputation . # i have a harsh inner critic . # i want to move . # i wish i could take back a mistake . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # 
","i do n't write .  . \# i do n't write . 
"
"i am a freelance writer . # my favorite type of music is metal . # i love working out . # i currently am engaged to my high school boyfriend . # my parents live in kentucky . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # i think i am way too critical of myself to write . what do you write about ? # 
","i write a lot of good stuff .   . . .   . \# i write a lot of poetry .
"
"i do not like my reputation . # i have a harsh inner critic . # i want to move . # i wish i could take back a mistake . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # i think i am way too critical of myself to write . what do you write about ? # i make a living writing about people and there life styles # 
","i am not a fan of people who are not like me .  . . .   \# i am not a fan of people who are not like me . 
"
"i am a freelance writer . # my favorite type of music is metal . # i love working out . # i currently am engaged to my high school boyfriend . # my parents live in kentucky . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # i think i am way too critical of myself to write . what do you write about ? # i make a living writing about people and there life styles # you could write about me . i have a bad reputation . # 
","i am not a bad man .   \# i am not a bad man
"
"i do not like my reputation . # i have a harsh inner critic . # i want to move . # i wish i could take back a mistake . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # i think i am way too critical of myself to write . what do you write about ? # i make a living writing about people and there life styles # you could write about me . i have a bad reputation . # if you live in kentucky , i can write about you # 
","i would have liked to see you guys on the big screen .   . . .  \# i would have liked to see you guys on the big screen .   . .
"
"i am a freelance writer . # my favorite type of music is metal . # i love working out . # i currently am engaged to my high school boyfriend . # my parents live in kentucky . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # i think i am way too critical of myself to write . what do you write about ? # i make a living writing about people and there life styles # you could write about me . i have a bad reputation . # if you live in kentucky , i can write about you # i am tired of texas . i should move there # 
","i would love to move there .  . \# i would love to move there . 
"
"i do not like my reputation . # i have a harsh inner critic . # i want to move . # i wish i could take back a mistake . CC  SS i work out daily to stay fit and look good how about you # i am a bit envious . i never work out as much as i should # do you like to write ? i write for a living . # i think i am way too critical of myself to write . what do you write about ? # i make a living writing about people and there life styles # you could write about me . i have a bad reputation . # if you live in kentucky , i can write about you # i am tired of texas . i should move there # because my parents live there , i can visit and write about you # 
","i wish I had the chance to see my parents again . \# i wish I had the chance to see my parents again
"
